label,object
vp1_1_138.jpg.xml,drinking
vp1_1_139.jpg.xml,drinking
vp1_1_140.jpg.xml,drinking
vp1_1_141.jpg.xml,drinking
vp1_1_142.jpg.xml,drinking
vp1_1_143.jpg.xml,drinking
vp1_1_144.jpg.xml,drinking
vp1_1_24.jpg.xml,eating
vp1_1_25.jpg.xml,eating
vp1_1_3.jpg.xml,eating
vp1_1_4.jpg.xml,eating
vp1_1_5.jpg.xml,normal
vp1_1_6.jpg.xml,eating
vp1_1_62.jpg.xml,eating
vp1_1_63.jpg.xml,eating
vp1_1_64.jpg.xml,eating
vp1_1_90.jpg.xml,normal
vp1_1_91.jpg.xml,eating
vp1_1_92.jpg.xml,eating
vp1_1_93.jpg.xml,eating
vp1_1_94.jpg.xml,eating
03_frame_00026.jpg.xml,bending
03_frame_00071.jpg.xml,normal
03_frame_00559.jpg.xml,normal
03_frame_00563.jpg.xml,normal
03_frame_00688.jpg.xml,normal
03_frame_00690.jpg.xml,normal
03_frame_00870.jpg.xml,normal
03_frame_01116.jpg.xml,changing glass
03_frame_01176.jpg.xml,normal
03_frame_01251.jpg.xml,bending
03_frame_01253.jpg.xml,normal
03_frame_01285.jpg.xml,bending
03_frame_01287.jpg.xml,bending
03_frame_01289.jpg.xml,bending
03_frame_01293.jpg.xml,bending
03_frame_01297.jpg.xml,bending
03_frame_01304.jpg.xml,bending
03_frame_01306.jpg.xml,bending
03_frame_01317.jpg.xml,bending
03_frame_01324.jpg.xml,bending
03_frame_01328.jpg.xml,bending
03_frame_01392.jpg.xml,bending
03_frame_01400.jpg.xml,bending
03_frame_01401.jpg.xml,bending
03_frame_01404.jpg.xml,bending
03_frame_01444.jpg.xml,bending
03_frame_01485.jpg.xml,bending
03_frame_01488.jpg.xml,bending
03_frame_01789.jpg.xml,normal
03_frame_02046.jpg.xml,bending
03_frame_02121.jpg.xml,normal
03_frame_02125.jpg.xml,normal
03_frame_02128.jpg.xml,normal
03_frame_02293.jpg.xml,normal
03_frame_02294.jpg.xml,normal
03_frame_02298.jpg.xml,normal
03_frame_02299.jpg.xml,normal
03_frame_02303.jpg.xml,bending
03_frame_02337.jpg.xml,normal
03_frame_02338.jpg.xml,normal
03_frame_02351.jpg.xml,normal
03_frame_02415.jpg.xml,bending
03_frame_02416.jpg.xml,bending
03_frame_02417.jpg.xml,bending
03_frame_02419.jpg.xml,bending
03_frame_02455.jpg.xml,bending
03_frame_02460.jpg.xml,bending
03_frame_02462.jpg.xml,bending
03_frame_02464.jpg.xml,bending
03_frame_02468.jpg.xml,bending
03_frame_02471.jpg.xml,bending
03_frame_02478.jpg.xml,bending
03_frame_02481.jpg.xml,bending
03_frame_02482.jpg.xml,bending
03_frame_02487.jpg.xml,bending
03_frame_02545.jpg.xml,bending
03_frame_02558.jpg.xml,bending
03_frame_02565.jpg.xml,bending
03_frame_02569.jpg.xml,bending
03_frame_02571.jpg.xml,bending
03_frame_02577.jpg.xml,bending
03_frame_02583.jpg.xml,bending
03_frame_02597.jpg.xml,bending
03_frame_02614.jpg.xml,bending
03_frame_02616.jpg.xml,bending
03_frame_02620.jpg.xml,bending
03_frame_02638.jpg.xml,normal
03_frame_02639.jpg.xml,normal
03_frame_02888.jpg.xml,bending
03_frame_02889.jpg.xml,bending
03_frame_02893.jpg.xml,bending
03_frame_02894.jpg.xml,normal
03_frame_03246.jpg.xml,normal
03_frame_03581.jpg.xml,normal
03_frame_03718.jpg.xml,bending
03_frame_03768.jpg.xml,normal
03_frame_03957.jpg.xml,normal
03_frame_03974.jpg.xml,normal
03_frame_03978.jpg.xml,normal
03_frame_04018.jpg.xml,normal
04_frame_00042.jpg.xml,normal
04_frame_00159.jpg.xml,normal
04_frame_00473.jpg.xml,normal
04_frame_00474.jpg.xml,normal
04_frame_00664.jpg.xml,normal
04_frame_00665.jpg.xml,normal
04_frame_00675.jpg.xml,bending
04_frame_00677.jpg.xml,bending
04_frame_00681.jpg.xml,bending
04_frame_00744.jpg.xml,bending
04_frame_00745.jpg.xml,bending
04_frame_00753.jpg.xml,bending
04_frame_00755.jpg.xml,bending
04_frame_00857.jpg.xml,bending
04_frame_00858.jpg.xml,bending
04_frame_01014.jpg.xml,normal
04_frame_01015.jpg.xml,normal
04_frame_01016.jpg.xml,normal
04_frame_01170.jpg.xml,normal
04_frame_01239.jpg.xml,bending
04_frame_01250.jpg.xml,bending
04_frame_02027.jpg.xml,normal
04_frame_02031.jpg.xml,normal
04_frame_02209.jpg.xml,normal
04_frame_02268.jpg.xml,changing glass
04_frame_02520.jpg.xml,bending
04_frame_02641.jpg.xml,normal
04_frame_02700.jpg.xml,normal
04_frame_02739.jpg.xml,bending
04_frame_02741.jpg.xml,bending
04_frame_02763.jpg.xml,bending
04_frame_02767.jpg.xml,bending
04_frame_02771.jpg.xml,bending
04_frame_02839.jpg.xml,bending
04_frame_02841.jpg.xml,bending
04_frame_02848.jpg.xml,normal
04_frame_02852.jpg.xml,normal
04_frame_03021.jpg.xml,bending
04_frame_03023.jpg.xml,bending
04_frame_03211.jpg.xml,changing glass
04_frame_03299.jpg.xml,normal
04_frame_03367.jpg.xml,normal
04_frame_03368.jpg.xml,normal
04_frame_03502.jpg.xml,normal
04_frame_03532.jpg.xml,normal
04_frame_03581.jpg.xml,normal
04_frame_03655.jpg.xml,normal
04_frame_03680.jpg.xml,normal
04_frame_03688.jpg.xml,normal
04_frame_03702.jpg.xml,normal
04_frame_03722.jpg.xml,normal
04_frame_03726.jpg.xml,normal
04_frame_03732.jpg.xml,bending
04_frame_03740.jpg.xml,bending
04_frame_03782.jpg.xml,bending
04_frame_03823.jpg.xml,normal
04_frame_03829.jpg.xml,bending
04_frame_03844.jpg.xml,bending
04_frame_03852.jpg.xml,bending
04_frame_03874.jpg.xml,bending
04_frame_03915.jpg.xml,bending
04_frame_03944.jpg.xml,bending
04_frame_03948.jpg.xml,bending
04_frame_03952.jpg.xml,bending
04_frame_03958.jpg.xml,bending
04_frame_03989.jpg.xml,bending
04_frame_03990.jpg.xml,bending
vp10_0_10.jpg.xml,drinking
vp10_0_100.jpg.xml,normal
vp10_0_101.jpg.xml,normal
vp10_0_103.jpg.xml,normal
vp10_0_104.jpg.xml,eating
vp10_0_105.jpg.xml,eating
vp10_0_106.jpg.xml,eating
vp10_0_107.jpg.xml,eating
vp10_0_108.jpg.xml,normal
vp10_0_109.jpg.xml,normal
vp10_0_11.jpg.xml,drinking
vp10_0_110.jpg.xml,normal
vp10_0_111.jpg.xml,normal
vp10_0_112.jpg.xml,eating
vp10_0_113.jpg.xml,eating
vp10_0_114.jpg.xml,eating
vp10_0_115.jpg.xml,eating
vp10_0_116.jpg.xml,eating
vp10_0_117.jpg.xml,eating
vp10_0_118.jpg.xml,eating
vp10_0_119.jpg.xml,eating
vp10_0_12.jpg.xml,drinking
vp10_0_120.jpg.xml,eating
vp10_0_121.jpg.xml,eating
vp10_0_122.jpg.xml,eating
vp10_0_123.jpg.xml,eating
vp10_0_124.jpg.xml,eating
vp10_0_125.jpg.xml,eating
vp10_0_126.jpg.xml,eating
vp10_0_127.jpg.xml,eating
vp10_0_128.jpg.xml,eating
vp10_0_129.jpg.xml,eating
vp10_0_13.jpg.xml,drinking
vp10_0_130.jpg.xml,eating
vp10_0_131.jpg.xml,eating
vp10_0_132.jpg.xml,eating
vp10_0_133.jpg.xml,eating
vp10_0_134.jpg.xml,eating
vp10_0_135.jpg.xml,normal
vp10_0_136.jpg.xml,normal
vp10_0_137.jpg.xml,normal
vp10_0_138.jpg.xml,normal
vp10_0_139.jpg.xml,normal
vp10_0_140.jpg.xml,normal
vp10_0_141.jpg.xml,normal
vp10_0_142.jpg.xml,normal
vp10_0_143.jpg.xml,eating
vp10_0_144.jpg.xml,normal
vp10_0_145.jpg.xml,eating
vp10_0_146.jpg.xml,normal
vp10_0_147.jpg.xml,normal
vp10_0_148.jpg.xml,normal
vp10_0_149.jpg.xml,normal
vp10_0_150.jpg.xml,normal
vp10_0_151.jpg.xml,normal
vp10_0_152.jpg.xml,normal
vp10_0_153.jpg.xml,eating
vp10_0_154.jpg.xml,normal
vp10_0_155.jpg.xml,normal
vp10_0_156.jpg.xml,normal
vp10_0_157.jpg.xml,normal
vp10_0_158.jpg.xml,normal
vp10_0_159.jpg.xml,normal
vp10_0_160.jpg.xml,normal
vp10_0_161.jpg.xml,eating
vp10_0_162.jpg.xml,eating
vp10_0_163.jpg.xml,eating
vp10_0_164.jpg.xml,eating
vp10_0_165.jpg.xml,eating
vp10_0_166.jpg.xml,eating
vp10_0_167.jpg.xml,eating
vp10_0_168.jpg.xml,eating
vp10_0_169.jpg.xml,eating
vp10_0_170.jpg.xml,normal
vp10_0_171.jpg.xml,normal
vp10_0_172.jpg.xml,normal
vp10_0_173.jpg.xml,normal
vp10_0_174.jpg.xml,eating
vp10_0_175.jpg.xml,eating
vp10_0_176.jpg.xml,eating
vp10_0_177.jpg.xml,eating
vp10_0_178.jpg.xml,eating
vp10_0_179.jpg.xml,eating
vp10_0_18.jpg.xml,normal
vp10_0_180.jpg.xml,eating
vp10_0_181.jpg.xml,eating
vp10_0_182.jpg.xml,normal
vp10_0_183.jpg.xml,normal
vp10_0_184.jpg.xml,eating
vp10_0_185.jpg.xml,eating
vp10_0_186.jpg.xml,eating
vp10_0_187.jpg.xml,eating
vp10_0_188.jpg.xml,eating
vp10_0_189.jpg.xml,eating
vp10_0_19.jpg.xml,normal
vp10_0_190.jpg.xml,eating
vp10_0_191.jpg.xml,normal
vp10_0_192.jpg.xml,normal
vp10_0_193.jpg.xml,normal
vp10_0_194.jpg.xml,normal
vp10_0_195.jpg.xml,normal
vp10_0_196.jpg.xml,eating
vp10_0_197.jpg.xml,eating
vp10_0_198.jpg.xml,normal
vp10_0_199.jpg.xml,normal
vp10_0_20.jpg.xml,eating
vp10_0_200.jpg.xml,normal
vp10_0_201.jpg.xml,normal
vp10_0_202.jpg.xml,normal
vp10_0_203.jpg.xml,normal
vp10_0_204.jpg.xml,normal
vp10_0_205.jpg.xml,normal
vp10_0_206.jpg.xml,normal
vp10_0_207.jpg.xml,normal
vp10_0_208.jpg.xml,normal
vp10_0_209.jpg.xml,eating
vp10_0_21.jpg.xml,eating
vp10_0_210.jpg.xml,normal
vp10_0_211.jpg.xml,eating
vp10_0_212.jpg.xml,normal
vp10_0_213.jpg.xml,normal
vp10_0_214.jpg.xml,normal
vp10_0_215.jpg.xml,normal
vp10_0_216.jpg.xml,normal
vp10_0_217.jpg.xml,normal
vp10_0_218.jpg.xml,normal
vp10_0_219.jpg.xml,normal
vp10_0_22.jpg.xml,eating
vp10_0_220.jpg.xml,normal
vp10_0_221.jpg.xml,normal
vp10_0_222.jpg.xml,normal
vp10_0_223.jpg.xml,normal
vp10_0_224.jpg.xml,normal
vp10_0_225.jpg.xml,normal
vp10_0_226.jpg.xml,normal
vp10_0_227.jpg.xml,normal
vp10_0_228.jpg.xml,eating
vp10_0_229.jpg.xml,normal
vp10_0_23.jpg.xml,eating
vp10_0_230.jpg.xml,eating
vp10_0_231.jpg.xml,normal
vp10_0_232.jpg.xml,eating
vp10_0_233.jpg.xml,normal
vp10_0_234.jpg.xml,eating
vp10_0_235.jpg.xml,normal
vp10_0_236.jpg.xml,eating
vp10_0_237.jpg.xml,normal
vp10_0_238.jpg.xml,normal
vp10_0_239.jpg.xml,normal
vp10_0_24.jpg.xml,normal
vp10_0_240.jpg.xml,eating
vp10_0_241.jpg.xml,normal
vp10_0_242.jpg.xml,normal
vp10_0_243.jpg.xml,normal
vp10_0_244.jpg.xml,eating
vp10_0_245.jpg.xml,normal
vp10_0_246.jpg.xml,normal
vp10_0_247.jpg.xml,normal
vp10_0_248.jpg.xml,normal
vp10_0_249.jpg.xml,normal
vp10_0_250.jpg.xml,eating
vp10_0_251.jpg.xml,normal
vp10_0_252.jpg.xml,normal
vp10_0_253.jpg.xml,normal
vp10_0_254.jpg.xml,normal
vp10_0_255.jpg.xml,normal
vp10_0_256.jpg.xml,normal
vp10_0_257.jpg.xml,normal
vp10_0_258.jpg.xml,normal
vp10_0_260.jpg.xml,normal
vp10_0_261.jpg.xml,eating
vp10_0_262.jpg.xml,eating
vp10_0_263.jpg.xml,eating
vp10_0_264.jpg.xml,eating
vp10_0_265.jpg.xml,eating
vp10_0_266.jpg.xml,eating
vp10_0_267.jpg.xml,eating
vp10_0_27.jpg.xml,eating
vp10_0_272.jpg.xml,eating
vp10_0_273.jpg.xml,eating
vp10_0_274.jpg.xml,eating
vp10_0_275.jpg.xml,eating
vp10_0_276.jpg.xml,eating
vp10_0_278.jpg.xml,normal
vp10_0_279.jpg.xml,eating
vp10_0_28.jpg.xml,normal
vp10_0_280.jpg.xml,eating
vp10_0_281.jpg.xml,normal
vp10_0_282.jpg.xml,normal
vp10_0_288.jpg.xml,drinking
vp10_0_289.jpg.xml,drinking
vp10_0_29.jpg.xml,normal
vp10_0_290.jpg.xml,drinking
vp10_0_291.jpg.xml,drinking
vp10_0_292.jpg.xml,drinking
vp10_0_293.jpg.xml,drinking
vp10_0_294.jpg.xml,drinking
vp10_0_30.jpg.xml,normal
vp10_0_31.jpg.xml,normal
vp10_0_32.jpg.xml,normal
vp10_0_33.jpg.xml,normal
vp10_0_39.jpg.xml,normal
vp10_0_40.jpg.xml,drinking
vp10_0_41.jpg.xml,drinking
vp10_0_42.jpg.xml,drinking
vp10_0_43.jpg.xml,drinking
vp10_0_44.jpg.xml,drinking
vp10_0_45.jpg.xml,drinking
vp10_0_46.jpg.xml,normal
vp10_0_47.jpg.xml,normal
vp10_0_48.jpg.xml,normal
vp10_0_49.jpg.xml,normal
vp10_0_5.jpg.xml,normal
vp10_0_50.jpg.xml,normal
vp10_0_51.jpg.xml,normal
vp10_0_52.jpg.xml,normal
vp10_0_53.jpg.xml,normal
vp10_0_54.jpg.xml,normal
vp10_0_55.jpg.xml,normal
vp10_0_56.jpg.xml,normal
vp10_0_57.jpg.xml,normal
vp10_0_58.jpg.xml,normal
vp10_0_59.jpg.xml,normal
vp10_0_6.jpg.xml,drinking
vp10_0_60.jpg.xml,normal
vp10_0_61.jpg.xml,normal
vp10_0_62.jpg.xml,normal
vp10_0_63.jpg.xml,normal
vp10_0_64.jpg.xml,normal
vp10_0_65.jpg.xml,normal
vp10_0_66.jpg.xml,normal
vp10_0_69.jpg.xml,drinking
vp10_0_7.jpg.xml,drinking
vp10_0_70.jpg.xml,drinking
vp10_0_71.jpg.xml,drinking
vp10_0_72.jpg.xml,drinking
vp10_0_73.jpg.xml,drinking
vp10_0_74.jpg.xml,drinking
vp10_0_75.jpg.xml,drinking
vp10_0_8.jpg.xml,drinking
vp10_0_80.jpg.xml,normal
vp10_0_81.jpg.xml,normal
vp10_0_82.jpg.xml,eating
vp10_0_83.jpg.xml,eating
vp10_0_84.jpg.xml,eating
vp10_0_85.jpg.xml,eating
vp10_0_86.jpg.xml,eating
vp10_0_87.jpg.xml,eating
vp10_0_88.jpg.xml,eating
vp10_0_89.jpg.xml,normal
vp10_0_9.jpg.xml,drinking
vp10_0_90.jpg.xml,normal
vp10_0_97.jpg.xml,normal
vp10_0_98.jpg.xml,normal
vp10_0_99.jpg.xml,normal
vp10_1_10.jpg.xml,eating
vp10_1_11.jpg.xml,eating
vp10_1_12.jpg.xml,eating
vp10_1_13.jpg.xml,eating
vp10_1_14.jpg.xml,eating
vp10_1_15.jpg.xml,eating
vp10_1_16.jpg.xml,eating
vp10_1_17.jpg.xml,eating
vp10_1_18.jpg.xml,normal
vp10_1_19.jpg.xml,normal
vp10_1_20.jpg.xml,normal
vp10_1_21.jpg.xml,normal
vp10_1_24.jpg.xml,drinking
vp10_1_25.jpg.xml,drinking
vp10_1_26.jpg.xml,drinking
vp10_1_27.jpg.xml,drinking
vp10_1_28.jpg.xml,drinking
vp10_1_29.jpg.xml,drinking
vp10_1_3.jpg.xml,normal
vp10_1_30.jpg.xml,drinking
vp10_1_31.jpg.xml,drinking
vp10_1_32.jpg.xml,drinking
vp10_1_34.jpg.xml,normal
vp10_1_35.jpg.xml,normal
vp10_1_36.jpg.xml,normal
vp10_1_37.jpg.xml,normal
vp10_1_38.jpg.xml,normal
vp10_1_39.jpg.xml,eating
vp10_1_4.jpg.xml,normal
vp10_1_40.jpg.xml,eating
vp10_1_42.jpg.xml,eating
vp10_1_43.jpg.xml,eating
vp10_1_44.jpg.xml,eating
vp10_1_45.jpg.xml,normal
vp10_1_5.jpg.xml,normal
vp10_1_6.jpg.xml,eating
vp10_1_7.jpg.xml,eating
vp10_1_8.jpg.xml,eating
vp10_1_9.jpg.xml,eating
05_frame_00045.jpg.xml,bending
05_frame_00046.jpg.xml,bending
05_frame_00076.jpg.xml,normal
05_frame_00079.jpg.xml,normal
05_frame_00423.jpg.xml,normal
05_frame_00621.jpg.xml,bending
05_frame_00670.jpg.xml,bending
05_frame_00672.jpg.xml,bending
05_frame_00678.jpg.xml,bending
05_frame_00705.jpg.xml,normal
05_frame_01118.jpg.xml,normal
05_frame_01122.jpg.xml,normal
05_frame_01149.jpg.xml,bending
05_frame_01313.jpg.xml,bending
05_frame_01430.jpg.xml,normal
05_frame_01606.jpg.xml,bending
05_frame_01622.jpg.xml,normal
05_frame_01628.jpg.xml,normal
05_frame_01630.jpg.xml,normal
05_frame_01632.jpg.xml,normal
05_frame_01634.jpg.xml,normal
05_frame_01638.jpg.xml,normal
05_frame_01679.jpg.xml,normal
05_frame_01687.jpg.xml,normal
05_frame_01689.jpg.xml,normal
05_frame_02079.jpg.xml,normal
05_frame_02081.jpg.xml,normal
05_frame_02082.jpg.xml,normal
05_frame_02083.jpg.xml,normal
05_frame_02086.jpg.xml,bending
05_frame_02087.jpg.xml,bending
05_frame_02089.jpg.xml,bending
05_frame_02094.jpg.xml,normal
05_frame_02095.jpg.xml,normal
05_frame_02435.jpg.xml,normal
05_frame_02442.jpg.xml,normal
05_frame_02446.jpg.xml,normal
05_frame_02447.jpg.xml,normal
05_frame_02449.jpg.xml,normal
05_frame_02822.jpg.xml,bending
05_frame_02823.jpg.xml,bending
05_frame_02838.jpg.xml,normal
05_frame_02842.jpg.xml,normal
